continente,pais,ano,mes,chegadas
Europa,Alemanha,2017,janeiro,493
Europa,Alemanha,2017,julho,773
Europa,Alemanha,2017,junho,377
Europa,Alemanha,2017,maio,275
Europa,Alemanha,2017,marco,379
Europa,Alemanha,2017,novembro,854
Europa,Alemanha,2017,outubro,703
Europa,Alemanha,2017,setembro,482
Europa,Alemanha,2018,abril,239
Europa,Alemanha,2018,agosto,991
Europa,Alemanha,2018,dezembro,1601
Europa,Alemanha,2018,fevereiro,359
Europa,Alemanha,2018,janeiro,598
Europa,Alemanha,2018,julho,868
Europa,Alemanha,2018,junho,486
Europa,Alemanha,2018,maio,258
Europa,Alemanha,2018,marco,415
Europa,Alemanha,2018,novembro,2068
Europa,Alemanha,2018,outubro,1692
Europa,Alemanha,2018,setembro,1435
Europa,Alemanha,2019,abril,478
Europa,Alemanha,2019,agosto,729
Europa,Alemanha,2019,dezembro,1341
Europa,Alemanha,2019,fevereiro,634
Europa,Alemanha,2019,janeiro,599
Europa,Alemanha,2019,julho,666
Europa,Alemanha,2019,junho,454
Europa,Alemanha,2019,maio,217
Europa,Alemanha,2019,marco,474
Europa,Alemanha,2019,novembro,1233
Europa,Alemanha,2019,outubro,1147
Europa,Alemanha,2019,setembro,988
Europa,Alemanha,2020,abril,3
Europa,Alemanha,2020,agosto,23
Europa,Alemanha,2020,dezembro,168
Europa,Alemanha,2020,fevereiro,526
Europa,Alemanha,2020,janeiro,758
Europa,Alemanha,2020,marco,297
Europa,Alemanha,2020,novembro,148
Europa,Alemanha,2020,outubro,138
Europa,Alemanha,2020,setembro,32
Europa,Alemanha,2021,abril,4
Europa,Alemanha,2021,agosto,79
Europa,Alemanha,2021,dezembro,384
Europa,Alemanha,2021,janeiro,95
Europa,Alemanha,2021,julho,62
Europa,Alemanha,2021,junho,22
Europa,Alemanha,2021,maio,10
Europa,Alemanha,2021,novembro,505
Europa,Alemanha,2021,outubro,509
Europa,Alemanha,2021,setembro,104
Europa,Alemanha,2022,abril,206
Europa,Alemanha,2022,agosto,452
Europa,Alemanha,2022,dezembro,570
Europa,Alemanha,2022,fevereiro,221
Europa,Alemanha,2022,janeiro,328
Europa,Alemanha,2022,julho,405
Europa,Alemanha,2022,junho,193
Europa,Alemanha,2022,maio,152
Europa,Alemanha,2022,novembro,926
Europa,Alemanha,2022,outubro,917
Europa,Alemanha,2022,setembro,469
Europa,Alemanha,2022,marco,225
Europa,Alemanha,2023,abril,155
Europa,Alemanha,2023,agosto,420
Europa,Alemanha,2023,dezembro,771
Europa,Alemanha,2023,fevereiro,297
Europa,Alemanha,2023,janeiro,316
Europa,Alemanha,2023,julho,382
Europa,Alemanha,2023,junho,171
Europa,Alemanha,2023,maio,138
Europa,Alemanha,2023,marco,293
Europa,Alemanha,2023,novembro,1147
Europa,Alemanha,2023,outubro,861
Europa,Alemanha,2023,setembro,554
Europa,Alemanha,2024,abril,125
Europa,Alemanha,2024,agosto,489
Europa,Alemanha,2024,dezembro,772
Europa,Alemanha,2024,fevereiro,393
Europa,Alemanha,2024,janeiro,355
Europa,Alemanha,2024,julho,529
Europa,Alemanha,2024,junho,147
Europa,Alemanha,2024,maio,162
Europa,Alemanha,2024,marco,332
Europa,Alemanha,2024,novembro,1375
Europa,Alemanha,2024,outubro,1115
Europa,Alemanha,2024,setembro,584
Europa,Austria,2015,abril,40
Europa,Austria,2015,agosto,109
Europa,Austria,2015,dezembro,263
Europa,Austria,2015,fevereiro,38
Europa,Austria,2015,janeiro,85
Europa,Austria,2015,julho,89
Europa,Austria,2015,junho,41
Europa,Austria,2015,maio,16
Europa,Austria,2015,marco,43
Europa,Austria,2015,novembro,390
Europa,Austria,2015,outubro,205
Europa,Austria,2015,setembro,63
Europa,Austria,2016,abril,46
Europa,Austria,2016,agosto,83
Europa,Austria,2016,dezembro,178
Europa,Austria,2016,fevereiro,71
Europa,Austria,2016,janeiro,92
Europa,Austria,2016,julho,114
Europa,Austria,2016,junho,44
Europa,Austria,2016,maio,24
Europa,Austria,2016,marco,37
Europa,Austria,2016,novembro,248
Europa,Austria,2016,outubro,226
Europa,Austria,2016,setembro,78
Europa,Austria,2017,abril,41
Europa,Austria,2017,agosto,87
Europa,Austria,2017,dezembro,112
Europa,Austria,2017,fevereiro,64
Europa,Austria,2017,janeiro,66
Europa,Austria,2017,julho,103
Europa,Austria,2017,junho,50
Europa,Austria,2017,maio,36
Europa,Austria,2017,marco,51
Europa,Austria,2017,novembro,114
Europa,Austria,2017,outubro,94
Europa,Austria,2017,setembro,64
Europa,Austria,2018,abril,24
Europa,Austria,2018,agosto,103
Europa,Austria,2018,dezembro,174
Europa,Austria,2018,fevereiro,37
Europa,Austria,2018,janeiro,35
Europa,Austria,2018,julho,133
Europa,Austria,2018,junho,43
Europa,Austria,2018,maio,34
Europa,Austria,2018,marco,18
Europa,Austria,2018,novembro,359
Europa,Austria,2018,outubro,328
Europa,Austria,2018,setembro,98
Europa,Austria,2019,abril,24
Europa,Austria,2019,agosto,56
Europa,Austria,2019,dezembro,263
Europa,Austria,2019,fevereiro,51
Europa,Austria,2019,janeiro,110
Europa,Austria,2019,julho,102
Europa,Austria,2019,junho,36
Europa,Austria,2019,maio,19
Europa,Austria,2019,marco,26
Europa,Austria,2019,novembro,244
Europa,Austria,2019,outubro,225
Europa,Austria,2019,setembro,80
Europa,Austria,2020,agosto,2
Europa,Austria,2020,dezembro,15
Europa,Austria,2020,fevereiro,44
Europa,Austria,2020,janeiro,72
Europa,Austria,2020,marco,8
Europa,Austria,2020,novembro,25
Europa,Austria,2020,outubro,30
Europa,Austria,2020,setembro,5
Europa,Austria,2021,abril,1
Europa,Austria,2021,agosto,3
Europa,Austria,2021,dezembro,55
Europa,Austria,2021,julho,13
Europa,Austria,2021,junho,3
Europa,Austria,2021,maio,2
Europa,Austria,2021,novembro,85
Europa,Austria,2021,outubro,84
Europa,Austria,2021,setembro,16
Europa,Austria,2022,abril,24
Europa,Austria,2022,agosto,31
Europa,Austria,2022,dezembro,88
Europa,Austria,2022,fevereiro,23
Europa,Austria,2022,janeiro,30
Europa,Austria,2022,julho,48
Europa,Austria,2022,junho,22
Europa,Austria,2022,maio,7
Europa,Austria,2022,novembro,211
Europa,Austria,2022,outubro,160
Europa,Austria,2022,setembro,46
Europa,Austria,2022,marco,13
Europa,Austria,2023,abril,13
Europa,Austria,2023,agosto,32
Europa,Austria,2023,dezembro,129
Europa,Austria,2023,fevereiro,23
Europa,Austria,2023,janeiro,41
Europa,Austria,2023,julho,64
Europa,Austria,2023,junho,17
Europa,Austria,2023,maio,20
Europa,Austria,2023,marco,24
Europa,Austria,2023,novembro,225
Europa,Austria,2023,outubro,215
Europa,Austria,2023,setembro,59
Europa,Austria,2024,abril,21
Europa,Austria,2024,agosto,48
Europa,Austria,2024,dezembro,164
Europa,Austria,2024,fevereiro,34
Europa,Austria,2024,janeiro,49
Europa,Austria,2024,julho,45
Europa,Austria,2024,junho,11
Europa,Austria,2024,maio,8
Europa,Austria,2024,marco,16
Europa,Austria,2024,novembro,308
Europa,Austria,2024,outubro,219
Europa,Austria,2024,setembro,50
Europa,Belgica,2015,abril,58
Europa,Belgica,2015,agosto,80
Europa,Belgica,2015,dezembro,350
Europa,Belgica,2015,fevereiro,94
Europa,Belgica,2015,janeiro,91
Europa,Belgica,2015,julho,226
Europa,Belgica,2015,junho,122
Europa,Belgica,2015,maio,31
Europa,Belgica,2015,marco,52
Europa,Belgica,2015,novembro,183
Europa,Belgica,2015,outubro,280
Europa,Belgica,2015,setembro,58
Europa,Belgica,2016,abril,30
Europa,Belgica,2016,agosto,86
Europa,Belgica,2016,dezembro,122
Europa,Belgica,2016,fevereiro,79
Europa,Belgica,2016,janeiro,105
Europa,Belgica,2016,julho,219
Europa,Belgica,2016,junho,92
Europa,Belgica,2016,maio,22
Europa,Belgica,2016,marco,46
Europa,Belgica,2016,novembro,214
Europa,Belgica,2016,outubro,188
Europa,Belgica,2016,setembro,111
Europa,Belgica,2017,abril,45
Europa,Belgica,2017,agosto,96
Europa,Belgica,2017,dezembro,123
Europa,Belgica,2017,fevereiro,70
Europa,Belgica,2017,janeiro,73
Europa,Belgica,2017,julho,114
Europa,Belgica,2017,junho,56
Europa,Belgica,2017,maio,41
Europa,Belgica,2017,marco,56
Europa,Belgica,2017,novembro,126
Europa,Belgica,2017,outubro,103
Europa,Belgica,2017,setembro,72
Europa,Belgica,2018,abril,43
Europa,Belgica,2018,agosto,146
Europa,Belgica,2018,dezembro,284
Europa,Belgica,2018,fevereiro,46
Europa,Belgica,2018,janeiro,71
Europa,Belgica,2018,julho,238
Europa,Belgica,2018,junho,177
Europa,Belgica,2018,maio,80
Europa,Belgica,2018,marco,49
Europa,Belgica,2018,novembro,381
Europa,Belgica,2018,outubro,336
Europa,Belgica,2018,setembro,182
Europa,Belgica,2019,abril,118
Europa,Belgica,2019,agosto,134
Europa,Belgica,2019,dezembro,211
Europa,Belgica,2019,fevereiro,98
Europa,Belgica,2019,janeiro,113
Europa,Belgica,2019,julho,196
Europa,Belgica,2019,junho,103
Europa,Belgica,2019,maio,39
Europa,Belgica,2019,marco,53
Europa,Belgica,2019,novembro,257
Europa,Belgica,2019,outubro,210
Europa,Belgica,2019,setembro,119
Europa,Belgica,2020,agosto,2
Europa,Belgica,2020,dezembro,79
Europa,Belgica,2020,fevereiro,95
Europa,Belgica,2020,janeiro,88
Europa,Belgica,2020,marco,31
Europa,Belgica,2020,novembro,48
Europa,Belgica,2020,outubro,22
Europa,Belgica,2020,setembro,8
Europa,Belgica,2021,agosto,28
Europa,Belgica,2021,dezembro,91
Europa,Belgica,2021,janeiro,11
Europa,Belgica,2021,julho,27
Europa,Belgica,2021,junho,13
Europa,Belgica,2021,novembro,163
Europa,Belgica,2021,outubro,87
Europa,Belgica,2021,setembro,22
Europa,Belgica,2022,abril,51
Europa,Belgica,2022,agosto,128
Europa,Belgica,2022,dezembro,108
Europa,Belgica,2022,fevereiro,64
Europa,Belgica,2022,janeiro,54
Europa,Belgica,2022,julho,200
Europa,Belgica,2022,junho,50
Europa,Belgica,2022,maio,26
Europa,Belgica,2022,novembro,157
Europa,Belgica,2022,outubro,136
Europa,Belgica,2022,setembro,49
Europa,Belgica,2022,marco,40
Europa,Belgica,2023,abril,37
Europa,Belgica,2023,agosto,66
Europa,Belgica,2023,dezembro,116
Europa,Belgica,2023,fevereiro,65
Europa,Belgica,2023,janeiro,60
Europa,Belgica,2023,julho,145
Europa,Belgica,2023,junho,59
Europa,Belgica,2023,maio,22
Europa,Belgica,2023,marco,45
Europa,Belgica,2023,novembro,165
Europa,Belgica,2023,outubro,130
Europa,Belgica,2023,setembro,63
Europa,Belgica,2024,abril,21
Europa,Belgica,2024,agosto,70
Europa,Belgica,2024,dezembro,139
Europa,Belgica,2024,fevereiro,58
Europa,Belgica,2024,janeiro,71
Europa,Belgica,2024,julho,176
Europa,Belgica,2024,junho,77
Europa,Belgica,2024,maio,30
Europa,Belgica,2024,marco,42
Europa,Belgica,2024,novembro,242
Europa,Belgica,2024,outubro,221
Europa,Belgica,2024,setembro,82
Europa,Bulgaria,2015,agosto,2
Europa,Bulgaria,2015,dezembro,18
Europa,Bulgaria,2015,fevereiro,2
Europa,Bulgaria,2015,janeiro,5
Europa,Bulgaria,2015,julho,2
Europa,Bulgaria,2015,junho,2
Europa,Bulgaria,2015,maio,3
Europa,Bulgaria,2015,marco,5
Europa,Bulgaria,2015,novembro,12
Europa,Bulgaria,2015,outubro,13
Europa,Bulgaria,2015,setembro,2
Europa,Bulgaria,2016,abril,2
Europa,Bulgaria,2016,agosto,3
Europa,Bulgaria,2016,dezembro,13
Europa,Bulgaria,2016,fevereiro,3
Europa,Bulgaria,2016,janeiro,4
Europa,Bulgaria,2016,julho,3
Europa,Bulgaria,2016,junho,2
Europa,Bulgaria,2016,marco,2
Europa,Bulgaria,2016,novembro,2
Europa,Bulgaria,2016,outubro,2
Europa,Bulgaria,2016,setembro,10
Europa,Bulgaria,2017,dezembro,4
Europa,Bulgaria,2017,fevereiro,2
Europa,Bulgaria,2017,novembro,4
Europa,Bulgaria,2017,outubro,3
Europa,Bulgaria,2017,setembro,2
Europa,Bulgaria,2018,agosto,1
Europa,Bulgaria,2018,dezembro,12
Europa,Bulgaria,2018,fevereiro,4
Europa,Bulgaria,2018,janeiro,1
Europa,Bulgaria,2018,julho,1
Europa,Bulgaria,2018,junho,1
Europa,Bulgaria,2018,maio,1
Europa,Bulgaria,2018,marco,3
Europa,Bulgaria,2018,novembro,9
Europa,Bulgaria,2018,outubro,9
Europa,Bulgaria,2018,setembro,25
Europa,Bulgaria,2019,abril,2
Europa,Bulgaria,2019,agosto,3
Europa,Bulgaria,2019,dezembro,10
Europa,Bulgaria,2019,fevereiro,10
Europa,Bulgaria,2019,janeiro,6
Europa,Bulgaria,2019,julho,15
Europa,Bulgaria,2019,junho,22
Europa,Bulgaria,2019,maio,4
Europa,Bulgaria,2019,marco,1
Europa,Bulgaria,2019,novembro,14
Europa,Bulgaria,2019,outubro,11
Europa,Bulgaria,2019,setembro,4
Europa,Bulgaria,2020,dezembro,4
Europa,Bulgaria,2020,fevereiro,2
Europa,Bulgaria,2020,janeiro,3
Europa,Bulgaria,2020,novembro,4
Europa,Bulgaria,2020,outubro,1
Europa,Bulgaria,2020,setembro,1
Europa,Bulgaria,2021,abril,4
Europa,Bulgaria,2021,dezembro,3
Europa,Bulgaria,2021,julho,1
Europa,Bulgaria,2021,maio,1
Europa,Bulgaria,2021,novembro,4
Europa,Bulgaria,2021,outubro,1
Europa,Bulgaria,2021,setembro,1
Europa,Bulgaria,2022,abril,1
Europa,Bulgaria,2022,agosto,6
Europa,Bulgaria,2022,dezembro,1
Europa,Bulgaria,2022,janeiro,1
Europa,Bulgaria,2022,junho,1
Europa,Bulgaria,2022,novembro,5
Europa,Bulgaria,2022,outubro,6
Europa,Bulgaria,2022,setembro,3
Europa,Bulgaria,2022,marco,1
Europa,Bulgaria,2023,abril,3
Europa,Bulgaria,2023,agosto,5
Europa,Bulgaria,2023,dezembro,11
Europa,Bulgaria,2023,fevereiro,5
Europa,Bulgaria,2023,julho,1
Europa,Bulgaria,2023,junho,1
Europa,Bulgaria,2023,marco,6
Europa,Bulgaria,2023,novembro,8
Europa,Bulgaria,2023,outubro,13
Europa,Bulgaria,2023,setembro,3
Europa,Bulgaria,2024,abril,1
Europa,Bulgaria,2024,agosto,9
Europa,Bulgaria,2024,dezembro,8
Europa,Bulgaria,2024,fevereiro,2
Europa,Bulgaria,2024,janeiro,1
Europa,Bulgaria,2024,junho,2
Europa,Bulgaria,2024,maio,4
Europa,Bulgaria,2024,novembro,6
Europa,Bulgaria,2024,outubro,32
Europa,Croacia,2015,abril,5
Europa,Croacia,2015,agosto,3
Europa,Croacia,2015,dezembro,3
Europa,Croacia,2015,fevereiro,3
Europa,Croacia,2015,janeiro,3
Europa,Croacia,2015,julho,43
Europa,Croacia,2015,maio,3
Europa,Croacia,2015,marco,10
Europa,Croacia,2015,novembro,4
Europa,Croacia,2015,outubro,3
Europa,Croacia,2015,setembro,1
Europa,Croacia,2016,agosto,2
Europa,Croacia,2016,fevereiro,2
Europa,Croacia,2016,janeiro,3
Europa,Croacia,2016,julho,2
Europa,Croacia,2016,novembro,3
Europa,Croacia,2016,outubro,8
Europa,Croacia,2017,janeiro,1
Europa,Croacia,2017,junho,1
Europa,Croacia,2017,marco,1
Europa,Croacia,2017,novembro,3
Europa,Croacia,2017,outubro,2
Europa,Croacia,2017,setembro,1
Europa,Croacia,2018,abril,3
Europa,Croacia,2018,agosto,7
Europa,Croacia,2018,dezembro,22
Europa,Croacia,2018,fevereiro,3
Europa,Croacia,2018,janeiro,3
Europa,Croacia,2018,julho,7
Europa,Croacia,2018,junho,1
Europa,Croacia,2018,maio,1
Europa,Croacia,2018,marco,3
Europa,Croacia,2018,novembro,15
Europa,Croacia,2018,outubro,22
Europa,Croacia,2018,setembro,10
Europa,Croacia,2019,abril,6
Europa,Croacia,2019,agosto,3
Europa,Croacia,2019,dezembro,3
Europa,Croacia,2019,fevereiro,6
Europa,Croacia,2019,janeiro,4
Europa,Croacia,2019,julho,2
Europa,Croacia,2019,junho,1
Europa,Croacia,2019,maio,1
Europa,Croacia,2019,marco,3
Europa,Croacia,2019,novembro,5
Europa,Croacia,2019,outubro,8
Europa,Croacia,2019,setembro,8
Europa,Croacia,2020,marco,2
Europa,Croacia,2020,outubro,6
Europa,Croacia,2021,agosto,1
Europa,Croacia,2021,dezembro,2
Europa,Croacia,2021,janeiro,2
Europa,Croacia,2021,novembro,3
Europa,Croacia,2021,outubro,3
Europa,Croacia,2021,setembro,1
Europa,Croacia,2022,abril,2
Europa,Croacia,2022,agosto,1
Europa,Croacia,2022,dezembro,3
Europa,Croacia,2022,fevereiro,2
Europa,Croacia,2022,julho,2
Europa,Croacia,2022,junho,2
Europa,Croacia,2022,novembro,9
Europa,Croacia,2022,outubro,5
Europa,Croacia,2022,marco,2
Europa,Croacia,2023,abril,1
Europa,Croacia,2023,agosto,2
Europa,Croacia,2023,dezembro,6
Europa,Croacia,2023,fevereiro,3
Europa,Croacia,2023,janeiro,1
Europa,Croacia,2023,julho,1
Europa,Croacia,2023,junho,1
Europa,Croacia,2023,marco,1
Europa,Croacia,2023,novembro,6
Europa,Croacia,2023,outubro,6
Europa,Croacia,2023,setembro,4
Europa,Croacia,2024,abril,1
Europa,Croacia,2024,agosto,5
Europa,Croacia,2024,dezembro,10
Europa,Croacia,2024,fevereiro,4
Europa,Croacia,2024,janeiro,4
Europa,Croacia,2024,julho,3
Europa,Croacia,2024,maio,2
Europa,Croacia,2024,novembro,1
Europa,Croacia,2024,outubro,13
Europa,Croacia,2024,setembro,4
Europa,Dinamarca,2015,abril,25
Europa,Dinamarca,2015,agosto,23
Europa,Dinamarca,2015,dezembro,89
Europa,Dinamarca,2015,fevereiro,56
Europa,Dinamarca,2015,janeiro,55
Europa,Dinamarca,2015,julho,56
Europa,Dinamarca,2015,junho,44
Europa,Dinamarca,2015,maio,16
Europa,Dinamarca,2015,marco,39
Europa,Dinamarca,2015,novembro,69
Europa,Dinamarca,2015,outubro,63
Europa,Dinamarca,2015,setembro,23
Europa,Dinamarca,2016,abril,40
Europa,Dinamarca,2016,agosto,48
Europa,Dinamarca,2016,dezembro,57
Europa,Dinamarca,2016,fevereiro,59
Europa,Dinamarca,2016,janeiro,92
Europa,Dinamarca,2016,julho,33
Europa,Dinamarca,2016,junho,32
Europa,Dinamarca,2016,maio,33
Europa,Dinamarca,2016,marco,25
Europa,Dinamarca,2016,novembro,70
Europa,Dinamarca,2016,outubro,41
Europa,Dinamarca,2016,setembro,48
Europa,Dinamarca,2017,abril,16
Europa,Dinamarca,2017,agosto,34
Europa,Dinamarca,2017,dezembro,44
Europa,Dinamarca,2017,fevereiro,25
Europa,Dinamarca,2017,janeiro,26
Europa,Dinamarca,2017,julho,41
Europa,Dinamarca,2017,junho,20
Europa,Dinamarca,2017,maio,14
Europa,Dinamarca,2017,marco,20
Europa,Dinamarca,2017,novembro,45
Europa,Dinamarca,2017,outubro,37
Europa,Dinamarca,2017,setembro,26
Europa,Dinamarca,2018,abril,31
Europa,Dinamarca,2018,agosto,52
Europa,Dinamarca,2018,dezembro,86
Europa,Dinamarca,2018,fevereiro,39
Europa,Dinamarca,2018,janeiro,25
Europa,Dinamarca,2018,julho,126
Europa,Dinamarca,2018,junho,65
Europa,Dinamarca,2018,maio,46
Europa,Dinamarca,2018,marco,21
Europa,Dinamarca,2018,novembro,108
Europa,Dinamarca,2018,outubro,80
Europa,Dinamarca,2018,setembro,56
Europa,Dinamarca,2019,abril,100
Europa,Dinamarca,2019,agosto,31
Europa,Dinamarca,2019,dezembro,101
Europa,Dinamarca,2019,fevereiro,114
Europa,Dinamarca,2019,janeiro,69
Europa,Dinamarca,2019,julho,51
Europa,Dinamarca,2019,junho,88
Europa,Dinamarca,2019,maio,36
Europa,Dinamarca,2019,marco,62
Europa,Dinamarca,2019,novembro,72
Europa,Dinamarca,2019,outubro,69
Europa,Dinamarca,2019,setembro,74
Europa,Dinamarca,2020,dezembro,6
Europa,Dinamarca,2020,fevereiro,101
Europa,Dinamarca,2020,janeiro,75
Europa,Dinamarca,2020,marco,13
Europa,Dinamarca,2020,novembro,9
Europa,Dinamarca,2020,outubro,9
Europa,Dinamarca,2020,setembro,2
Europa,Dinamarca,2021,agosto,7
Europa,Dinamarca,2021,dezembro,37
Europa,Dinamarca,2021,janeiro,10
Europa,Dinamarca,2021,julho,2
Europa,Dinamarca,2021,junho,3
Europa,Dinamarca,2021,maio,2
Europa,Dinamarca,2021,novembro,28
Europa,Dinamarca,2021,outubro,30
Europa,Dinamarca,2021,setembro,12
Europa,Dinamarca,2022,abril,30
Europa,Dinamarca,2022,agosto,23
Europa,Dinamarca,2022,dezembro,32
Europa,Dinamarca,2022,fevereiro,32
Europa,Dinamarca,2022,janeiro,46
Europa,Dinamarca,2022,julho,33
Europa,Dinamarca,2022,junho,30
Europa,Dinamarca,2022,maio,36
Europa,Dinamarca,2022,novembro,30
Europa,Dinamarca,2022,outubro,65
Europa,Dinamarca,2022,setembro,34
Europa,Dinamarca,2022,marco,24
Europa,Dinamarca,2023,abril,28
Europa,Dinamarca,2023,agosto,41
Europa,Dinamarca,2023,dezembro,74
Europa,Dinamarca,2023,fevereiro,35
Europa,Dinamarca,2023,janeiro,22
Europa,Dinamarca,2023,julho,25
Europa,Dinamarca,2023,junho,142
Europa,Dinamarca,2023,maio,30
Europa,Dinamarca,2023,marco,24
Europa,Dinamarca,2023,novembro,43
Europa,Dinamarca,2023,outubro,54
Europa,Dinamarca,2023,setembro,24
Europa,Dinamarca,2024,abril,20
Europa,Dinamarca,2024,agosto,22
Europa,Dinamarca,2024,dezembro,55
Europa,Dinamarca,2024,fevereiro,36
Europa,Dinamarca,2024,janeiro,36
Europa,Dinamarca,2024,julho,52
Europa,Dinamarca,2024,junho,52
Europa,Dinamarca,2024,maio,18
Europa,Dinamarca,2024,marco,34
Europa,Dinamarca,2024,novembro,30
Europa,Dinamarca,2024,outubro,85
Europa,Dinamarca,2024,setembro,44
Europa,Eslovaquia,2015,agosto,3
Europa,Eslovaquia,2015,dezembro,2
Europa,Eslovaquia,2015,fevereiro,5
Europa,Eslovaquia,2015,janeiro,5
Europa,Eslovaquia,2015,julho,8
Europa,Eslovaquia,2015,junho,2
Europa,Eslovaquia,2015,maio,2
Europa,Eslovaquia,2015,marco,8
Europa,Eslovaquia,2015,novembro,10
Europa,Eslovaquia,2015,outubro,20
Europa,Eslovaquia,2016,agosto,2
Europa,Eslovaquia,2016,dezembro,3
Europa,Eslovaquia,2016,janeiro,10
Europa,Eslovaquia,2016,junho,8
Europa,Eslovaquia,2016,maio,2
Europa,Eslovaquia,2016,marco,6
Europa,Eslovaquia,2016,novembro,16
Europa,Eslovaquia,2016,outubro,37
Europa,Eslovaquia,2016,setembro,8
Europa,Eslovaquia,2017,agosto,5
Europa,Eslovaquia,2017,dezembro,6
Europa,Eslovaquia,2017,fevereiro,4
Europa,Eslovaquia,2017,janeiro,4
Europa,Eslovaquia,2017,junho,3
Europa,Eslovaquia,2017,marco,3
Europa,Eslovaquia,2017,novembro,6
Europa,Eslovaquia,2017,outubro,5
Europa,Eslovaquia,2017,setembro,4
Europa,Eslovaquia,2018,abril,7
Europa,Eslovaquia,2018,dezembro,9
Europa,Eslovaquia,2018,fevereiro,1
Europa,Eslovaquia,2018,janeiro,4
Europa,Eslovaquia,2018,julho,3
Europa,Eslovaquia,2018,junho,1
Europa,Eslovaquia,2018,maio,4
Europa,Eslovaquia,2018,marco,1
Europa,Eslovaquia,2018,novembro,24
Europa,Eslovaquia,2018,outubro,34
Europa,Eslovaquia,2018,setembro,3
Europa,Eslovaquia,2019,abril,5
Europa,Eslovaquia,2019,agosto,2
Europa,Eslovaquia,2019,dezembro,24
Europa,Eslovaquia,2019,fevereiro,10
Europa,Eslovaquia,2019,janeiro,11
Europa,Eslovaquia,2019,julho,3
Europa,Eslovaquia,2019,junho,1
Europa,Eslovaquia,2019,maio,6
Europa,Eslovaquia,2019,marco,2
Europa,Eslovaquia,2019,novembro,12
Europa,Eslovaquia,2019,outubro,16
Europa,Eslovaquia,2019,setembro,6
Europa,Eslovaquia,2020,dezembro,6
Europa,Eslovaquia,2020,fevereiro,9
Europa,Eslovaquia,2020,janeiro,9
Europa,Eslovaquia,2020,marco,2
Europa,Eslovaquia,2020,novembro,3
Europa,Eslovaquia,2020,outubro,3
Europa,Eslovaquia,2021,dezembro,11
Europa,Eslovaquia,2021,novembro,7
Europa,Eslovaquia,2021,outubro,9
Europa,Eslovaquia,2022,abril,3
Europa,Eslovaquia,2022,agosto,1
Europa,Eslovaquia,2022,dezembro,3
Europa,Eslovaquia,2022,fevereiro,1
Europa,Eslovaquia,2022,janeiro,4
Europa,Eslovaquia,2022,junho,3
Europa,Eslovaquia,2022,maio,2
Europa,Eslovaquia,2022,novembro,8
Europa,Eslovaquia,2022,outubro,8
Europa,Eslovaquia,2022,setembro,3
Europa,Eslovaquia,2022,marco,3
Europa,Eslovaquia,2023,agosto,1
Europa,Eslovaquia,2023,dezembro,11
Europa,Eslovaquia,2023,fevereiro,4
Europa,Eslovaquia,2023,janeiro,2
Europa,Eslovaquia,2023,julho,3
Europa,Eslovaquia,2023,junho,26
Europa,Eslovaquia,2023,maio,3
Europa,Eslovaquia,2023,marco,2
Europa,Eslovaquia,2023,novembro,8
Europa,Eslovaquia,2023,outubro,8
Europa,Eslovaquia,2023,setembro,22
Europa,Eslovaquia,2024,abril,2
Europa,Eslovaquia,2024,agosto,3
Europa,Eslovaquia,2024,dezembro,22
Europa,Eslovaquia,2024,fevereiro,2
Europa,Eslovaquia,2024,janeiro,2
Europa,Eslovaquia,2024,maio,3
Europa,Eslovaquia,2024,marco,2
Europa,Eslovaquia,2024,novembro,14
Europa,Eslovaquia,2024,outubro,13
Europa,Eslovaquia,2024,setembro,3
Europa,Eslovenia,2015,abril,11
Europa,Eslovenia,2015,agosto,8
Europa,Eslovenia,2015,dezembro,27
Europa,Eslovenia,2015,fevereiro,16
Europa,Eslovenia,2015,janeiro,41
Europa,Eslovenia,2015,julho,12
Europa,Eslovenia,2015,junho,13
Europa,Eslovenia,2015,maio,2
Europa,Eslovenia,2015,marco,16
Europa,Eslovenia,2015,novembro,56
Europa,Eslovenia,2015,outubro,147
Europa,Eslovenia,2015,setembro,5
Europa,Eslovenia,2016,abril,8
Europa,Eslovenia,2016,agosto,11
Europa,Eslovenia,2016,dezembro,13
Europa,Eslovenia,2016,fevereiro,13
Europa,Eslovenia,2016,janeiro,35
Europa,Eslovenia,2016,julho,2
Europa,Eslovenia,2016,junho,3
Europa,Eslovenia,2016,marco,2
Europa,Eslovenia,2016,novembro,95
Europa,Eslovenia,2016,outubro,119
Europa,Eslovenia,2016,setembro,16
Europa,Eslovenia,2017,abril,10
Europa,Eslovenia,2017,agosto,21
Europa,Eslovenia,2017,dezembro,26
Europa,Eslovenia,2017,fevereiro,15
Europa,Eslovenia,2017,janeiro,16
Europa,Eslovenia,2017,julho,25
Europa,Eslovenia,2017,junho,12
Europa,Eslovenia,2017,maio,9
Europa,Eslovenia,2017,novembro,27
Europa,Eslovenia,2017,outubro,22
Europa,Eslovenia,2017,setembro,15
Europa,Eslovenia,2018,abril,1
Europa,Eslovenia,2018,agosto,15
Europa,Eslovenia,2018,dezembro,34
Europa,Eslovenia,2018,fevereiro,19
Europa,Eslovenia,2018,janeiro,12
Europa,Eslovenia,2018,julho,7
Europa,Eslovenia,2018,junho,6
Europa,Eslovenia,2018,maio,7
Europa,Eslovenia,2018,marco,1
Europa,Eslovenia,2018,novembro,109
